0	0	0.
1	0	-0.01757599743551259
2	0	-0.0703715190646585
3	0	-0.1585906871856516
4	0	-0.2825788938755882
5	0	-0.442830847866045
6	0	-0.6400023921650588
7	0	-0.8749267011207046
8	0	-1.1486357290083258
9	0	-1.462388129316095
10	0	-1.8177053357860053
11	0	-2.216418154444634
12	0	-2.660727154889282
13	0	-3.153281517964369
14	0	-3.6972830362433786
15	0	-4.2966250720888794
16	0	-4.9560811350380645
17	0	-5.681565540908079
18	0	-6.480501535970151
19	0	-7.362354436155876
20	0	-8.339426927346096
21	0	-9.428087816678728
22	0	-10.65075232847855
23	0	-12.039242937603316
24	0	-13.640875104698164
25	0	-15.530441185517995
26	0	-17.836640281717024
27	0	-20.810707340967745
28	0	-25.05803635703939
29	0	-32.87159596565552
30	0	-41.69570841474759
31	0	-28.65876273315407
32	0	-23.978368665940117
33	0	-21.185401160748178
34	0	-19.26263885181722
35	0	-17.848207342244816
36	0	-16.771107772024074
37	0	-15.936889103131781
38	0	-15.28787578050974
39	0	-14.786287390741027
40	0	-14.40606001749247
41	0	-14.128486826084835
42	0	-13.939719983349166
43	0	-13.829255455838883
44	0	-13.788970932021055
45	0	-13.812491622733702
46	0	-13.89475904239497
47	0	-14.031730191081337
48	0	-14.22016325786428
49	0	-14.457462409311233
50	0	-14.741564010492167
51	0	-15.070852644361635
52	0	-15.444099111710566
53	0	-15.860415083785472
54	0	-16.31922075093393
55	0	-16.820222967208732
56	0	-17.363402220632228
57	0	-17.94900738218384
58	0	-18.577557684370905
59	0	-19.249851810559466
60	0	-19.96698438524217
61	0	-20.730370585192208
62	0	-21.541780086824495
63	0	-22.403382181022753
64	0	-23.31780469804512
65	0	-24.288210501313348
66	0	-25.318396897788872
67	0	-26.41292564138815
68	0	-27.577294713459683
69	0	-28.818168495066026
70	0	-30.14369160434033
71	0	-31.563925930214406
72	0	-33.091474743201346
73	0	-34.74240112042064
74	0	-36.537628971067655
75	0	-38.50517543908548
76	0	-40.68390410855423
77	0	-43.130276156009884
78	0	-45.9316077542576
79	0	-49.23539319944619
80	0	-53.326359235860764
81	0	-58.89427549289357
82	0	-68.71533772089825
83	0	-75.01868750508368
84	0	-65.62352439189365
85	0	-63.11494394522528
86	0	-62.720795399403066
87	0	-63.75655696557929
88	0	-66.36524604159123
89	0	-71.88038092990985
0	1	0.
1	1	-0.017576395962832555
2	1	-0.07037305991426944
3	1	-0.15859395282840447
4	1	-0.2825841926586632
5	1	-0.44283809297898813
6	1	-0.6400109683199315
7	1	-0.8749353140395186
8	1	-1.1486422315537979
9	1	-1.4623893162898425
10	1	-1.817696696815145
11	1	-2.216393570616462
12	1	-2.660678519297204
13	1	-3.1531982521716273
14	1	-3.6971514623398143
15	1	-4.296427580964867
16	1	-4.955795061329309
17	1	-5.681161605917992
18	1	-6.479941637196019
19	1	-7.361588417706652
20	1	-8.338387702511255
21	1	-9.426683709824779
22	1	-10.648854477637357
23	1	-12.036663353817978
24	1	-13.637325603812634
25	1	-15.525448926712377
26	1	-17.829350102098743
27	1	-20.799322039806903
28	1	-25.037638885798735
29	1	-32.817044531625996
30	1	-41.86068192772632
31	1	-28.697939926187598
32	1	-24.002695235390906
33	1	-21.204051653914778
34	1	-19.278340681306283
35	1	-17.86213324117392
36	1	-16.78386705604455
37	1	-15.94883719956088
38	1	-15.29923659688536
39	1	-14.7972096518664
40	1	-14.416646142357516
41	1	-14.13880895906501
42	1	-13.949829456182128
43	1	-13.83918864524798
44	1	-13.798753022536873
45	1	-13.822139091163672
46	1	-13.904281327839348
47	1	-14.041130824867402
48	1	-14.22944062089158
49	1	-14.46661022138324
50	1	-14.750571617624672
51	1	-15.079705145373287
52	1	-15.452777348823567
53	1	-15.868895510134466
54	1	-16.327475178747243
55	1	-16.828218192645917
56	1	-17.37109951386502
57	1	-17.95636182348817
58	1	-18.584517317964863
59	1	-19.256356576777232
60	1	-19.972964777225574
61	1	-20.735745957028584
62	1	-21.546456513680265
63	1	-22.407249734918558
64	1	-23.320733950301772
65	1	-24.29004798625842
66	1	-25.318959159074325
67	1	-26.411991310972848
68	1	-27.57459380817059
69	1	-28.813367694665924
