-0.14699,-0.049552
-0.12277,-0.052666
-0.080853,-0.057326
0,-0.1065
-0.15513,-0.074998
-0.16715,-0.066174
-0.10092,-0.028711
-0.061359,-0.1063
-0.0066788,-0.10289
-0.063917,-0.1145
-0.20568,-0.071837
-0.22901,-0.14093
-0.21743,-0.1789
-0.21096,-0.12054
-0.28076,-0.058088
-0.1634,-0.05091
-0.14249,-0.079122
-0.35733,-0.35458
-0.07275,-0.11923
-0.13697,-0.10583
-0.063666,-0.12095
-0.20768,-0.12948
-0.24428,-0.16839
-0.25842,-0.22846
-0.25271,-0.19983
-0.25046,-0.16589
-0.29512,-0.12184
-0.27704,-0.10782
-0.27824,-0.075388
-0.26004,-0.18515
-0.21724,-0.25423
-0.1302,-0.20018
-0.0379,-0.11175
-0.10398,-0.15175
-0.17343,-0.07395
-0.16229,0
-0.27786,-0.13835
-0.29225,-0.18206
-0.204,-0.16231
-0.24977,-0.21316
-0.32345,-0.28139
-0.35265,-0.27614
-0.3242,-0.20691
-0.40543,-0.14372
-0.40504,-0.10153
-0.44788,-0.17158
-0.35341,-0.19998
-0.19399,-0.16836
-0.16299,-0.21222
-0.084259,-0.24844
-0.16342,-0.34182
-0.1779,-0.28458
-0.19336,-0.21967
-0.25416,-0.17505
-0.24208,-0.013239
-0.40658,-0.24286
-0.30093,-0.14959
-0.27938,-0.17612
-0.26227,-0.26186
-0.22627,-0.25879
-0.32466,-0.31376
-0.40103,-0.35331
-0.50053,-0.36367
-0.43722,-0.15591
-0.51186,-0.15888
-0.5333,-0.14054
-0.59366,-0.29427
-0.36732,-0.18606
-0.27863,-0.19791
-0.24068,-0.26729
-0.21062,-0.31274
-0.17099,-0.33856
-0.15372,-0.35156
-0.24049,-0.44352
-0.21682,-0.26855
-0.2709,-0.24067
-0.3219,-0.15737
-0.39875,-0.16651
-0.48668,-0.21677
-0.34399,-0.17023
-0.38712,-0.2392
-0.31597,-0.31737
-0.31555,-0.31856
-0.33519,-0.37649
-0.41563,-0.48741
-0.4818,-0.41488
-0.59005,-0.47363
-0.64148,-0.40396
-0.60653,-0.23826
-0.71124,-0.21004
-0.60813,-0.17286
-0.72954,-0.31022
-0.53571,-0.19587
-0.46789,-0.26885
-0.39695,-0.32442
-0.30817,-0.305
-0.27395,-0.40174
-0.24701,-0.49389
-0.16953,-0.45402
-0.27104,-0.45567
-0.35124,-0.55438
-0.31357,-0.33578
-0.37639,-0.23504
-0.43409,-0.22084
-0.50581,-0.17092
-0.50659,-0.16948
-0.40341,-0.1667
-0.50331,-0.27702
-0,-0
-0.3881,-0.39822
-0.35292,-0.4524
-0.38766,-0.44084
-0.5307,-0.60749
-0.43248,-0.51115
-0.53313,-0.52701
-0.65127,-0.43393
-0.75974,-0.43662
-0.79215,-0.3595
-0.77887,-0.25607
-0.80143,-0.30791
-0.72172,-0.27499
-0.7181,-0.28078
-0.62073,-0.34527
-0.47342,-0.36473
-0.49659,-0.47088
-0.42506,-0.56745
-0.39003,-0.637
-0.2013,-0.60542
-0.26264,-0.62704
-0.18883,-0.56642
-0.29446,-0.46346
-0.40405,-0.53763
-0.42364,-0.36343
-0.47656,-0.31006
-0.56418,-0.18952
-0.71156,-0.27614
-0.56057,-0.15432
-0.59818,-0.20696
-0.58449,-0.36936
-0.5383,-0.34541
-0.48823,-0.43298
-0.43509,-0.5706
-0.47493,-0.57855
-0.47777,-0.64547
-0.50814,-0.77272
-0.62279,-0.80589
-0.63984,-0.69716
-0.71351,-0.62662
-0.87023,-0.62874
-0.84292,-0.41558
-0.9756,-0.44148
-1.0149,-0.35343
-0.99327,-0.44575
-0.93786,-0.3284
-0.84413,-0.36288
-0.80629,-0.44582
-0.69795,-0.46974
-0.63078,-0.47939
-0.53615,-0.66322
-0.52204,-0.68876
-0.3462,-0.67472
-0.38134,-0.69359
-0.4039,-0.81867
-0.33844,-0.77476
-0.34218,-0.6717
-0.46308,-0.67077
-0.48981,-0.50131
-0.61379,-0.42689
-0.60404,-0.27788
