0.35366,0.23137,79
0.18442,0.032336,26
0.19152,-0.065763,22
0.10978,-0.055991,59
0.20413,-0.0044658,53
0.2728,0.055906,69
0.21131,0.0066264,42
-0.013721,-0.17102,48
0.0043722,-0.10184,31
-0.12995,-0.23054,25
0.34145,0.063832,42
0.11001,-0.034686,111
0.0096025,-0.12135,26
-0.002965,-0.075546,55
0.1506,0.042466,38
0.066723,0.020533,70
0.10569,0.087427,56
-0.019203,-0.052732,69
-0.0035544,-0.014661,58
-0.062025,-0.11916,126
-0.027131,0.078606,66
0.022412,0.094259,42
-0.0026701,0.057013,29
-0.268,-0.12712,41
0.044751,0.11131,64
-0.15518,0.023194,24
-0.069849,0.055701,67
-0.12116,-0.030296,81
-0.075278,0.085895,67
-0.14694,0.068536,39
-0.14462,0.15978,54
-0.1383,0.018278,13
0.018683,0.23669,49
0.0092749,0.17957,60
-0.15483,-0.00053589,25
-0.070257,0.066734,54
0.080013,0.22081,65
-0.021464,0.15858,28
0.044018,0.040889,51
0.098764,0.17276,26
0.15293,0.1088,25
0.15613,0.090482,59
0.23557,0.099069,28
0.30102,0.11438,96
0.39996,0.19788,10
0.09996,-0.16229,10
0.17601,0.049688,51
0.2612,-0.0078744,39
0.19059,-0.03752,83
0.1951,-0.060518,42
0.083356,-0.12528,60
0.16838,0.12665,9
0.01301,-0.095362,44
0.35186,0.053036,36
0.14724,-0.014389,63
0.2194,-0.03913,15
0.002629,-0.089289,73
0.053871,0.027327,54
0.10516,0.014592,133
0.098586,0.099885,41
-0.071895,0.012775,51
0.07739,0.073429,27
0.031361,-0.0056672,107
-0.039128,-0.025156,76
-0.051426,0.082973,83
-0.11051,0.045654,117
-0.066404,-0.011705,77
-0.093458,0.003607,57
-0.27672,-0.080609,73
-0.073211,0.063873,83
0.047046,0.18316,39
-0.12011,0.03409,65
-0.064308,0.037514,64
-0.16357,0.022924,92
-0.19916,0.14765,41
-0.34358,-0.062827,50
-4.2467,-3.2102,0
-0.016292,0.20743,120
0.075547,0.26107,18
-0.17594,0.095492,48
-0.043796,0.28494,27
0.045204,0.19212,75
0.0094693,0.062171,19
-0.038825,0.055445,44
0.058363,0.090051,24
0.018161,-0.09282,17
0.12778,0.018567,63
0.13764,-0.057357,55
0.24128,0.073469,30
0.099537,-0.11498,8
0.32812,0.018938,102
0.071346,-0.13613,36
0.12192,-0.18829,61
0.1407,0.015187,84
0.26045,-0.013749,30
0.2844,-0.0034936,52
0.17973,-0.094425,41
0.093122,-0.015916,53
0.12605,-0.013699,28
0.024368,-0.051584,75
0.051196,-0.16005,39
0.0031371,-0.18015,22
0.16575,-0.029181,67
0.086901,-0.022631,73
0.092303,0.086363,68
0.098881,-0.005311,111
-0.024353,-0.085659,17
-0.25963,-0.20081,52
-0.14939,-0.20137,38
-0.14721,-0.25,105
-0.30941,-0.29845,54
-0.16224,-0.14204,31
-0.20664,-0.037974,69
-0.052664,0.10983,62
-0.1179,-0.029979,106
-0.12853,-0.059266,70
-0.2146,-0.10667,35
-0.085161,-0.033418,61
-0.13301,-0.03526,111
-0.081962,0.045562,61
-0.21492,-0.062152,58
-0.14702,0.019832,44
-0.12102,0.06562,78
-0.15105,0.14341,57
-0.37897,-0.10448,36
-0.06093,0.16611,23
0.0019447,0.20573,125
-0.26676,0.059288,23
-0.24664,0.076404,81
-0.18812,0.053056,41
-0.069124,0.14769,92
-0.11117,0.16942,14
-0.1834,-0.077429,35
-0.015865,0.074862,24
-0.001489,-0.026374,13
0.079617,0.10725,54
0.12388,-0.04598,42
0.14354,0.035578,21
0.18474,0.092672,47
0.14675,0.023162,59
0.047194,-0.17816,51
0.25128,-0.085447,85
0.049539,-0.16879,35
0.11666,-0.15953,69
0.09343,-0.10046,90
0.12138,-0.13138,80
0.10078,-0.096529,33
0.10921,-0.10654,61
0.07606,-0.10807,55
0.15389,-0.033598,27
0.090748,-0.057164,57
0.028327,-0.15807,59
0.19472,-0.15729,15
0.11703,-0.04566,117
0.093407,-0.03448,70
-0.044501,-0.04554,69
-0.0015962,-0.12475,59
-0.17987,-0.21606,42
-0.15975,-0.17517,78
-0.037469,0.0030298,55
-0.03936,-0.071678,128
-0.1036,-0.10917,85
-0.096576,-0.069684,72
-0.22322,-0.15071,91
-0.13644,0.10024,94
-0.30039,-0.088454,81
-0.18481,0.10265,61
-0.14305,-0.031067,109
-0.20089,-0.091431,69
-0.31825,-0.1613,57
-0.20777,-0.097289,43
-0.14772,0.0052296,53
-0.11896,0.019262,80
-0.28719,0.0044001,78
-0.1891,0.049245,59
-0.17592,-0.031431,74
-0.25083,0.0012675,81
-0.43189,-0.10533,13
0.073522,0.205,54
0.14347,0.18877,47
0.091368,0.28935,42
-0.12285,0.12336,57
-0.12472,0.099765,44
-0.047202,0.11351,65
-0.011321,0.1758,64
-0.015811,0.0604,65
0.066601,0.054385,74
0.13304,0.15116,58
0.090283,-0.001861,82
0.058253,-0.10741,67
0.12673,-0.050505,16
0.070094,-0.18465,43
0.1507,0.12533,75
0.27618,0.21325,66
0.3532,0.22762,38
0.29518,0.11329,60
0.32515,0.094983,51
0.29169,0.15711,28
0.27231,0.079943,60
0.22899,0.050582,58
0.21956,0.015305,98
0.13214,-0.11481,62
-0.12203,-0.28897,55
0.10084,-0.014082,46
0.085107,-0.051318,38
0.11682,-0.027018,32
2.5771e-06,-0.15761,29
0.27647,-0.011791,11
0.30971,0.050386,96
0.11515,0.050329,62
-0.045214,-0.10663,67
-0.14042,-0.25134,39
0.015641,-0.020605,96
0.10862,0.095148,61
0.25729,0.073006,42
0.07584,-0.069043,105
-0.071837,-0.18023,64
-0.0053648,-0.15471,56
-0.17731,-0.1709,102
-0.19509,-0.15246,99
-0.12104,0.0099437,78
-0.17443,0.024635,86
-0.3215,-0.12001,78
-0.24437,0.10236,43
-0.21232,-0.077113,86
-0.23128,-0.18603,55
-0.44849,-0.27901,56
-0.1693,-0.080738,94
-0.20286,-0.097556,46
-0.20044,-0.0088968,66
-0.25072,-0.059803,65
-0.23112,0.027164,79
-0.12219,0.052234,71
-0.22537,-0.026151,77
-0.18033,0.022633,31
0.025315,0.26187,68
-0.15134,0.18899,15
4.6525e-05,0.33949,95
0.0099265,0.23107,21
-0.18307,0.060488,41
-0.1055,0.10627,55
0.032254,0.16312,120
0.003317,0.14206,69
-0.074818,0.0045211,94
0.0054098,0.026563,49
0.13496,0.11587,66
0.10094,0.0098092,70
0.19571,0.099004,64
0.13723,-0.044199,84
0.071814,-0.10711,79
0.1331,0.12705,29
0.2961,0.18877,49
0.35246,0.21614,49
0.56821,0.43535,6
0.33629,0.037459,57
NaN,NaN,2
0.14199,-0.20448,21
0.26133,0.089661,71
0.2405,0.051749,45
0.24594,0.022281,86
0.091033,-0.1433,61
-0.012283,-0.15178,68
0.17379,0.014999,40
0.14935,-0.026091,100
0.064593,-0.079208,52
0.030631,-0.19676,26
0.21041,-0.018702,57
0.26763,0.1278,72
0.26424,0.10026,81
-0.10343,-0.27049,65
-0.035141,-0.067848,60
0.10123,-0.05199,129
0.10748,0.0059802,33
-0.031871,-0.053961,71
0.072547,-0.12255,103
-0.03861,-0.080494,81
0.031648,-0.01758,69
-0.056658,-0.11626,128
-0.07746,-0.061198,78
-0.16661,-0.17435,92
-0.16902,-0.067505,93
-0.14891,-0.013666,49
-0.18476,-0.014151,71
-0.41189,-0.22443,67
-0.14444,0.079746,60
-0.15729,-0.067394,83
-0.15331,-0.044396,25
-0.41594,-0.20632,47
-0.22205,-0.037073,93
-0.25689,-0.051188,58
-0.41263,-0.21428,77
-0.17274,0.016969,71
-0.379,0.0050014,67
-0.33257,0.006683,81
-0.27163,-0.089941,94
-0.27251,0.040822,29
-0.042894,0.17182,62
-0.10657,0.23065,22
-0.15341,0.19029,89
-0.091113,0.34684,17
-0.15222,0.16226,87
0.011686,0.20547,76
0.0073787,0.20928,124
0.022004,0.16074,22
-0.083882,0.083043,46
0.005776,0.15638,32
-0.087934,-0.071461,34
0.038448,0.16259,38
0.077575,0.012941,39
-0.020032,-0.1331,44
0.042386,-0.1239,96
0.17311,-0.090835,79
0.29098,0.2048,41
0.37067,0.27624,7
0.2002,-0.035975,43
0.34333,0.05923,75
0.26463,0.0329,47
0.369,0.026615,130
0.27869,0.018618,56
0.27291,-0.1051,65
0.16567,0.10043,62
0.39745,0.061519,27
0.20238,0.00061422,40
0.20205,0.024835,68
-0.066848,-0.12207,72
-0.040617,-0.17138,34
-0.011176,-0.069546,76
-0.11602,-0.16788,46
0.12927,-0.066481,15
-0.0068322,-0.099702,71
0.18304,0.03512,58
0.16509,-0.010109,111
-0.019033,-0.17571,62
0.10165,0.0054938,72
0.14581,-0.078275,119
0.20652,0.011982,61
0.066365,-0.00026239,70
0.15563,-0.16003,45
-0.09223,-0.23463,57
0.071698,-0.038612,25
-0.17029,-0.23303,83
-0.24466,-0.42583,37
-0.3009,-0.32343,67
-0.26495,-0.23728,70
-0.30886,-0.15824,23
-0.06736,0.10398,86
-0.15176,0.076064,71
-0.30472,-0.11723,80
-0.59081,-0.32148,72
-0.22878,-0.1074,78
-0.32533,-0.13828,93
-0.30169,-0.26901,37
-0.24399,-0.15662,38
-0.25732,-0.053082,77
-0.2789,-0.14852,69
-0.38587,-0.22439,79
-0.20835,0.019867,79
-0.3167,-0.033313,99
-0.21096,0.0071185,93
-0.12833,0.050295,52
-0.14303,0.08289,114
-0.17612,0.13674,26
0.033535,0.3267,31
-0.095271,0.15811,33
-0.10794,0.14428,26
-0.1283,0.15726,99
-0.070482,0.20727,63
-0.12365,0.17199,68
-0.020166,0.3053,21
-0.14757,-0.067871,17
-0.21906,-0.056695,22
-0.23081,0.028513,8
-0.017074,0.13606,64
-0.043027,-0.010229,51
0.16002,0.34417,5
0.024013,-0.073429,70
0.12799,0.020537,36
0.21606,0.11301,72
0.30614,0.20288,109
0.31165,0.17374,58
0.32861,0.15363,57
0.25786,-0.0386,65
0.2852,-0.038746,84
0.32542,0.0019834,33
0.32706,0.010094,79
0.29033,-0.038919,37
0.23007,-0.076964,95
0.24179,-0.025694,97
0.23166,-0.012024,88
0.30574,0.087567,22
0.12862,-0.075485,73
0.12788,-0.043649,67
-0.018844,-0.083597,59
0.1896,-0.024437,52
-0.066236,-0.13197,72
0.22644,-0.073449,24
0.17147,-0.014458,64
0.31079,0.10695,48
0.081197,-0.12287,94
0.012734,-0.064799,72
0.015199,-0.10651,92
0.13812,-0.044517,75
0.1452,0.082838,46
-0.087648,-0.18665,34
0.12586,-0.015866,13
-0.010533,-0.086861,81
0.13396,-0.057494,29
-0.11624,-0.1497,93
-0.15525,-0.26281,40
-0.25173,-0.30248,40
-0.18498,-0.11699,41
-0.12832,-0.20995,20
-0.14537,0.00023431,33
-0.27324,-0.15311,37
-0.14249,-0.067831,81
-0.22085,-0.10161,108
-0.26206,-0.11512,91
-0.48289,-0.33574,75
-0.157,-0.018374,74
-0.17124,-0.11945,66
-0.46383,-0.17982,39
-0.27736,-0.12775,51
-0.34999,-0.0884,25
-0.20731,0.0039664,45
-0.4638,-0.22664,72
-0.39084,-0.061441,116
-0.39552,-0.040105,92
-0.49596,-0.1238,59
-0.22972,0.007835,24
-0.23842,0.0247,85
-0.22177,0.22789,25
-0.23541,0.19168,46
-0.171,0.24494,17
-0.067858,0.26608,123
0.00066215,0.23915,68
-0.1178,0.18173,47
-0.014499,0.29805,25
-0.018638,0.36527,55
-0.17195,0.26672,19
-0.12027,0.15058,49
-0.04349,0.34943,18
0.089761,0.25658,51
-0.0073182,-0.025075,44
-0.0073902,-0.059975,35
-0.13616,-0.18477,106
-0.10185,-0.22125,27
0.17263,0.1247,34
0.2437,-0.03503,15
0.1968,0.043812,47
0.26963,0.093828,156
0.30077,0.16589,53
0.27391,0.084099,33
0.15428,-0.13015,19
0.23868,-0.042507,37
0.31409,0.070831,50
0.2703,-0.067686,38
0.072687,-0.1306,23
0.24499,0.12328,64
0.34342,0.044345,58
0.27844,0.078594,139
0.12615,-0.080425,56
-0.015344,-0.077854,41
0.054173,-0.061992,52
-0.029874,-0.036153,111
-0.093915,-0.18821,49
-0.10684,-0.22467,40
0.17888,0.014812,71
0.12085,0.044504,63
0.18069,0.016268,55
0.069408,-0.14886,59
0.19851,0.046098,86
0.17688,-0.047961,83
0.28057,0.018032,53
0.20687,-0.015653,80
0.080309,-0.09142,29
0.19927,0.073115,15
0.13334,-0.081083,102
0.052582,0.17082,21
-0.10922,-0.24439,86
-0.13999,-0.33288,37
-0.27613,-0.3426,49
-0.25387,-0.24808,38
-0.21401,-0.26617,31
-0.37214,-0.33481,51
-0.17798,-0.13721,80
-0.18247,-0.12023,86
-0.29131,-0.1993,82
-0.20121,0.064913,85
-0.19973,-0.17821,127
-0.26297,-0.18377,122
-0.42906,-0.35288,128
-0.33813,-0.27464,144
-0.33181,-0.26789,82
-0.48496,-0.26522,32
-0.20054,-0.13044,95
-0.25972,-0.049321,52
-0.3707,-0.10251,61
-0.38341,-0.17183,51
-0.36871,-0.15737,95
-0.31386,-0.0032051,107
-0.37797,-0.10493,53
-0.15164,0.13372,72
-0.24852,0.044166,58
-0.094486,0.24324,27
-0.21251,0.18539,46
-0.21598,0.22036,50
0.0062019,0.3322,151
-0.10394,0.25948,22
-0.32821,0.12319,49
-0.40374,0.25739,18
-0.19653,0.24986,106
-0.016605,0.43082,12
-0.26599,0.042448,34
-0.20957,0.054634,11
0.025222,0.067615,39
-0.058452,-0.02462,47
-0.084495,0.098063,12
-0.065649,-0.1054,90
-0.0028232,-0.038208,43
0.22722,0.20908,45
0.064389,0.085664,16
0.12822,-0.036601,80
0.37512,0.32147,72
0.21034,0.1855,18
0.25852,-0.014013,119
0.31566,0.11624,43
0.26833,0.0035194,42
0.30386,-0.0027863,43
0.39912,-0.096631,19
0.35131,0.006993,80
0.29113,-0.06038,17
0.162,-0.20131,41
0.2128,-0.026041,80
0.16253,-0.085438,35
0.13946,0.052302,54
0.15397,-0.012304,97
0.16425,-0.0022657,59
0.2367,0.14292,30
0.076419,0.0031034,102
-0.13717,-0.206,65
0.044253,-0.059051,26
0.18978,0.0024524,90
0.27125,0.091636,56
-0.15312,-0.22685,69
0.16829,0.035749,68
0.12635,-0.045917,132
0.10074,-0.099253,84
0.10508,-0.058871,42
0.14652,-0.13887,102
0.14285,-0.017212,17
-0.080702,-0.02864,26
0.097305,-0.12868,80
-0.22431,-0.29869,14
-0.04146,-0.1482,91
-0.17246,-0.28566,57
-0.26203,-0.28042,85
-0.14452,-0.23429,47
-0.30746,-0.34,65
-0.33987,-0.30433,48
-0.32069,-0.42885,21
-0.28668,-0.20035,74
-0.19344,0.077701,21
-0.20083,-0.153,30
0.098708,0.20267,21
-0.17533,-0.080832,28
-0.10794,-0.039792,79
-0.26816,-0.053325,60
-0.40163,-0.34975,56
-0.19859,-0.035658,131
-0.27301,-0.15146,109
-0.44413,-0.34572,75
-0.13536,-0.013027,74
-0.3566,0.0087968,55
-0.37465,-0.11603,69
-0.33832,-0.16286,79
-0.44439,-0.16421,67
-0.43659,-0.10964,99
-0.39035,0.020957,57
-0.30643,-0.0079116,99
-0.26581,0.059676,59
-0.12436,0.11232,60
-0.26049,0.14315,34
-0.053977,0.19697,69
0.063936,0.3264,79
-0.02419,0.46801,14
-0.26028,0.25083,54
-0.14104,0.48138,37
-0.089939,0.30823,67
-0.019374,0.17826,21
-0.14364,0.1267,63
0.082368,0.16885,61
0.12815,0.24136,36
0.13471,0.24428,55
0.20293,0.19321,39
0.0030581,-0.10692,84
0.007663,-0.092436,64
0.025117,-0.090737,71
0.14181,-0.35301,14
0.11251,-0.069641,85
0.072213,-0.051781,45
0.12164,0.0079804,18
0.27963,0.20361,46
0.25418,0.085754,17
0.37247,0.22825,128
0.39865,-0.060563,56
0.33835,0.038558,64
0.42344,0.040578,70
0.42676,-0.10437,32
0.35381,0.036352,113
0.35828,-0.14706,33
0.21342,-0.13728,64
0.32893,0.012789,61
0.41286,0.095042,73
0.3033,0.0012703,37
-0.016859,-0.12272,87
0.05196,0.011729,90
-0.053374,-0.11247,36
0.088385,0.056496,59
-0.24211,-0.23114,83
-0.21775,-0.26721,52
0.1174,-0.019067,94
0.22469,0.045617,56
-0.13087,-0.3028,54
0.41771,0.09445,60
0.22364,-0.013814,120
0.27124,0.018551,60
0.088016,-0.13968,51
0.16564,-0.15821,96
0.35794,0.063554,17
-0.099167,-0.068221,32
0.12623,-0.25814,82
0.029287,-0.10019,62
0.18114,0.056135,90
-0.014988,-0.052446,87
-0.24677,-0.32945,94
-0.20087,-0.24826,40
-0.25506,-0.34358,86
-0.23301,-0.25075,50
-0.31612,-0.41734,114
-0.30359,-0.38183,134
-0.0060947,-0.025739,59
-0.050236,-0.038016,66
-0.24881,-0.26098,32
-0.22507,-0.028427,44
-0.25166,-0.26365,37
-0.25985,-0.22067,50
-0.055919,0.0052524,100
-0.35294,-0.34311,87
-0.47143,-0.33374,39
-0.21651,-0.11984,94
-0.26223,-0.18777,49
-0.40955,-0.30136,120
-0.33979,-0.24293,107
-0.33631,-0.06874,58
-0.39355,-0.22964,110
-0.26172,-0.014504,100
-0.3677,-0.070391,79
-0.51908,-0.26159,69
-0.26378,0.039125,56
-0.30261,0.047012,45
-0.30007,0.11862,78
-0.012454,0.15932,100
-0.093622,0.27326,60
-0.0080324,0.27511,87
0.035528,0.38913,16
-0.26121,0.29023,66
-0.36223,0.19884,36
-0.22746,0.14299,38
-0.31549,0.24914,67
-0.11843,0.32439,85
0.018509,0.17471,40
-0.10869,0.048922,51
-0.037826,0.19307,28
0.0042401,0.18301,70
-0.012219,0.086886,62
-0.084243,0.0029291,58
-0.044041,0.0031506,85
0.13435,0.11484,64
0.27713,0.070786,55
0.14293,-0.036679,128
0.11971,0.057936,50
-0.025067,-0.16047,40
0.3171,0.31428,48
0.25292,0.09596,23
0.47277,0.23177,61
0.50037,0.13327,28
0.25403,-0.085326,93
0.1535,-0.16771,32
0.296,0.029496,63
0.17496,-0.11687,87
0.12833,-0.14797,40
0.2369,-0.11105,67
0.18619,-0.11869,22
0.22329,-0.020385,73
0.26841,-0.063919,61
0.1988,0.033544,105
0.17499,-0.046607,38
0.049179,-0.11052,62
0.2208,0.051723,69
0.1317,-0.016956,109
0.18845,0.15109,17
-0.056454,-0.096086,54
0.014989,-0.098134,73
0.18657,0.048164,88
0.19616,0.014332,89
0.077315,-0.089601,63
0.32291,0.029865,82
0.1255,-0.075971,85
0.19365,-0.053663,66
0.22931,-0.24124,68
-0.0028254,-0.12947,31
0.047368,-0.20772,31
-0.1518,-0.34265,53
0.038092,-0.24684,71
-0.019142,-0.12439,69
-0.071105,-0.056605,72
-0.10199,-0.23875,96
-0.15883,-0.18587,78
-0.1233,-0.28015,37
-0.18972,-0.25055,69
-0.23178,-0.25042,26
-0.21692,-0.29991,126
-0.20086,-0.17366,71
-0.14348,-0.2558,42
-0.22571,-0.27937,70
-0.30979,-0.24743,99
-0.18973,-0.1934,117
-0.26672,-0.2965,101
-0.16737,-0.14429,97
-0.27623,-0.23582,82
-0.27377,-0.22908,89
-0.21099,-0.22126,126
-0.3796,-0.23229,119
-0.1471,-0.037991,45
-0.17704,-0.14812,100
-0.21251,-0.13077,21
-0.1847,0.024481,59
-0.39112,-0.20113,101
-0.36678,-0.11546,74
-0.586,-0.20572,37
-0.54655,-0.1308,82
-0.55485,-0.090414,91
-0.60118,-0.30497,53
-0.3618,-0.0029177,132
-0.5103,0.0090791,63
-0.45051,0.049215,37
-0.25145,0.17989,97
-0.11576,0.24847,70
-0.3109,0.21604,59
-0.31003,0.38968,15
-0.21315,0.33202,113
-0.21397,0.41683,13
-0.26699,0.22317,68
0.017607,0.34231,49
-0.065665,0.31744,108
-0.083435,0.31884,28
-0.12021,0.2031,60
-0.037726,0.35385,17
0.017076,0.25173,53
0.060821,0.14471,45
0.10653,0.25607,13
-0.19629,-0.10345,70
0.049272,0.04459,52
0.073348,0.10532,22
0.0083896,-0.10977,104
0.051771,-0.087677,83
0.069131,-0.19653,63
0.25357,-0.13796,25
0.29094,-0.032398,25
0.25212,0.12619,53
0.21035,-0.00063339,25
0.25689,0.077952,70
0.23448,0.061587,84
0.33954,0.083978,142
0.28301,0.048086,56
0.28987,0.059618,60
0.3151,0.042828,71
0.32452,0.13429,100
0.29573,0.065517,74
0.24594,0.0016485,88
0.24617,0.061211,124
0.21577,-0.027319,56
0.31736,0.045566,77
0.0042001,-0.14785,61
-0.0088099,-0.085768,46
-0.033979,-0.065803,43
0.029892,-0.0066791,120
-0.22254,-0.13285,59
-0.026551,0.028608,32
-0.1913,-0.17503,107
0.15062,0.030523,60
-0.1029,-0.12672,85
0.050696,-0.10789,80
0.095649,-0.15781,107
0.24762,-0.050077,71
0.23239,-0.054497,109
0.14867,-0.16244,59
0.32616,-0.065207,36
0.2383,-0.14387,130
0.074669,-0.12531,82
0.14183,-0.20146,62
0.10577,-0.081344,109
0.09427,-0.047215,70
0.12476,-0.012297,85
0.025971,-0.1862,74
-0.03175,-0.27992,49
-0.14445,-0.33282,67
-0.21432,-0.50778,104
-0.16836,-0.34011,168
-0.17825,-0.37573,56
-0.19912,-0.49026,38
-0.22677,-0.38322,48
-0.070088,-0.16438,114
-0.11728,-0.15651,102
-0.21927,-0.20838,118
-0.20405,-0.17299,139
-0.21194,-0.24616,133
-0.30659,-0.43925,104
-0.32035,-0.41295,103
-0.27798,-0.25928,81
-0.21538,-0.29288,144
-0.31164,-0.14459,173
-0.15127,-0.089415,105
-0.31738,-0.23555,95
-0.51919,-0.2734,38
-0.20371,-0.10558,80
-0.28341,-0.14397,110
-0.5073,-0.21637,122
-0.3156,-0.079468,52
-0.39309,-0.10251,66
-0.53172,-0.10892,89
-0.50497,-0.18335,36
-0.33017,-0.02947,95
-0.36865,0.096014,106
-0.47696,0.10571,68
-0.1004,0.19892,105
0.016298,0.21642,99
-0.1258,0.32183,29
-0.21748,0.47423,18
-0.12999,0.3008,75
-0.31814,0.24904,37
-0.30662,0.19524,97
-0.24756,0.27697,52
-0.2289,0.33539,107
0.17916,0.54459,16
-0.21884,0.16637,42
-0.22406,0.1728,28
-0.055175,0.14266,46
-0.068105,0.050398,68
-0.041125,0.17519,26
-0.13338,-0.022332,114
-0.018063,0.053413,69
0.06422,0.18601,20
0.087695,-0.058567,88
0.022008,0.10025,47
0.00077252,-0.08365,66
0.096355,-0.054084,44
0.22094,-0.015613,67
0.36465,0.23365,78
0.14643,0.039594,38
0.29203,0.29434,83
0.24914,0.17702,58
0.36303,0.22117,70
0.18833,-0.0066237,75
0.29722,-0.074293,61
0.22993,-0.038925,37
0.23737,-0.028652,43
0.35114,0.10251,28
