-0.13149,-0.12397,40
0.097862,0.16014,25
0.076073,0.1963,10
0.19874,0.16996,12
-0.082393,-0.018125,26
-0.16342,-0.06515,23
0.10468,0.16214,32
0.14473,0.13435,22
0.089852,0.050984,46
NaN,NaN,2
0.18233,0.12271,14
-0.29835,-0.18344,27
0.052487,0.19022,26
0.026409,0.1129,27
-0.095101,0.0046065,23
0.013397,0.09013,43
0.051474,0.17673,10
0.048433,0.014549,18
0.06236,-0.047714,43
0.037636,-0.094693,39
0.019909,-0.041268,19
0.16473,0.14888,14
-0.11415,-0.14218,33
0.030609,0.1012,25
0.023899,0.20589,28
0.042256,0.044019,44
0.065918,0.18437,29
0.017718,0.11792,34
-0.11717,-0.00048439,43
-0.11244,0.1623,24
-0.03383,0.010395,20
-0.046721,-0.20051,59
-0.0039539,0.10548,20
0.13785,0.06513,55
0.054078,-0.011407,27
-0.0010939,-0.16277,30
0.15521,0.074788,3
0.14822,0.099537,15
0.10697,0.030445,36
0.13311,0.014618,36
0.15764,0.12675,32
-0.041417,-0.14893,22
-0.047528,0.15713,10
-0.0020283,0.15882,32
0.059339,0.15695,60
-0.31282,-0.10938,26
-0.12289,0.1503,26
-0.014613,0.32765,23
-0.044213,0.061818,72
-0.025561,0.079664,57
0.06933,0.026277,36
0.11198,-0.03122,19
0.23806,-0.035169,50
0.017935,0.072322,15
0.029449,-0.14042,34
-5.4741,-3.6805,0
0.22622,-0.064026,32
0.047778,-0.16756,59
0.087454,-0.065459,58
0.11724,-0.050329,73
0.14494,-0.029995,56
0.13949,0.074532,20
0.20034,0.14628,15
0.041411,0.099012,10
0.082248,0.2293,15
-0.038965,0.11712,50
-0.072202,0.087149,28
0.040536,0.18542,34
0.015404,0.34438,22
-0.022824,0.040698,44
-0.015889,0.1608,27
0.017889,-0.050594,24
0.085385,0.14241,52
0.12556,-0.035118,34
0.21002,0.045025,15
0.22949,0.010589,38
0.1144,0.01473,21
-0.025233,-0.1269,34
0.21702,-0.0057041,13
0.24012,-0.15381,43
0.00013699,-0.20126,57
0.079323,0.089577,28
0.035896,0.081539,33
-0.049889,-0.19487,11
-0.27741,-0.093815,14
-0.046177,-0.10035,66
-0.24824,-0.21173,28
-0.48021,-0.2056,13
0.12803,0.097303,10
0.054706,0.13413,26
-0.063698,0.15751,27
-0.033641,0.13905,36
-0.086834,0.024153,53
0.010448,0.23369,12
-0.017488,0.079096,13
-0.071382,0.10417,14
-5.5401,-3.4225,0
0.089659,0.011676,49
0.083927,0.099877,13
0.040125,0.14101,44
0.024585,-0.073598,27
0.16681,0.02937,46
0.22922,-0.025563,25
0.16197,-0.094349,30
0.0090538,0.034803,19
0.20204,-0.14983,66
0.16844,-0.18587,40
0.0274,-0.1426,31
-0.005482,0.011715,22
0.072758,0.073427,43
0.06177,0.20029,8
0.1791,0.045486,20
-0.12828,0.10937,30
-0.066246,0.20148,33
-0.018881,0.0025495,109
-0.13415,0.14582,32
-0.34412,-0.15999,27
-0.27834,-0.12112,12
0.065005,0.067526,44
-0.11195,0.17923,27
0.053784,0.29564,44
-0.27279,0.017687,34
0.0031659,0.22299,15
0.23911,0.082114,5
0.043678,-0.0096791,55
0.030746,0.028026,35
0.11894,0.0035048,50
0.049488,-0.024902,24
-0.007043,-0.062381,31
0.089882,0.19495,3
0.13488,0.017212,16
0.29127,0.00021446,18
0.30951,0.029852,65
0.2395,-0.034851,20
0.27332,-0.035426,29
0.090977,-0.049903,36
0.258,-0.15177,64
0.24724,-0.17857,21
0.25066,0.047377,15
0.014217,0.070712,35
0.14058,0.13118,48
0.075339,0.068876,22
0.12093,0.10877,23
-0.24027,-0.16843,34
0.10563,0.26447,56
-0.027094,0.14983,43
-0.019003,-0.017864,56
0.014472,0.081501,70
-0.099031,0.068537,53
-0.13613,0.12716,37
-0.43638,-0.15568,15
0.021233,0.10223,39
-0.12107,0.086694,31
-0.0061186,0.31278,47
-0.1302,0.10828,18
0.086896,0.092191,17
0.053392,0.064808,23
-0.072023,0.025294,70
0.003104,0.11943,38
0.089694,0.084856,43
0.11649,0.030885,32
0.20749,-0.060262,20
-0.049551,-0.076373,29
0.043022,-0.053037,19
0.095421,-0.043033,84
0.054983,-0.064677,59
0.039615,0.034916,30
0.2033,-0.11249,23
0.15758,0.08589,9
0.17099,-0.0071927,18
0.16647,0.0031425,29
0.29656,-0.041051,71
0.15247,-0.14914,21
0.15247,-0.056019,20
-0.10818,-0.13819,39
0.035318,0.084437,26
0.012932,0.098733,15
0.16782,-0.051044,18
-0.29292,-0.31354,24
-0.040783,0.14574,44
0.091751,0.2443,47
0.15402,0.24342,56
0.10976,0.19855,35
0.026133,0.050817,67
0.017794,0.09966,97
-0.072208,0.096681,45
-0.07477,0.25026,34
-0.31594,0.038233,34
-0.19812,-0.033081,11
-0.24916,0.022469,28
0.11617,0.20198,51
0.018943,0.14343,23
-0.007302,-0.056527,47
0.094909,0.17415,33
-0.054122,0.047625,29
-0.06953,0.067145,29
0.040414,0.0077587,35
-0.11751,-0.23776,8
-0.063357,-0.088223,14
0.20628,-0.031677,11
0.20135,0.17929,70
0.18921,0.12347,27
0.065397,-0.053264,49
0.17921,0.17991,42
0.1336,0.015663,31
0.1856,0.041896,62
0.027544,-0.032827,28
-0.076348,-0.022071,3
0.011938,-0.0021672,10
0.1904,-0.0065579,17
0.3383,-0.026689,57
0.19936,-0.10375,70
0.1549,-0.013024,19
-0.04777,-0.18975,38
0.076931,0.018986,23
0.10203,0.071626,33
0.041742,-0.094021,24
-0.39537,-0.35186,40
-0.11021,-0.072243,51
0.053446,0.023825,26
0.11988,0.20405,32
0.0020633,0.18114,23
0.11963,0.24201,40
-0.16897,-0.051329,44
-0.078818,-0.032378,52
0.011792,0.043486,23
0.056965,0.14868,51
-0.11044,0.16307,41
-0.10368,0.13554,69
-0.45043,-0.14355,18
-0.076579,0.19684,37
0.029769,0.25895,28
0.029529,0.2118,30
-0.020747,0.01787,51
-0.071781,0.11805,20
-0.17625,-0.11099,14
-0.12028,-0.039071,33
-0.19475,-0.010685,9
0.017602,0.067257,14
0.014067,0.12219,24
-0.032634,-0.1245,10
