0.026 0.785 -0.03846 -0.03849
0.026 2.356 -0.03865 -0.03851
0.026 3.927 -0.03847 -0.03847
0.026 5.498 -0.03867 -0.03849
0.051 0.393 -0.14985 -0.15841
0.051 1.178 -0.15845 -0.14981
0.051 1.964 -0.15871 -0.15000
0.051 2.749 -0.15004 -0.15868
0.051 3.534 -0.14985 -0.15842
0.051 4.320 -0.15844 -0.14978
0.051 5.105 -0.15871 -0.15000
0.051 5.891 -0.15003 -0.15870
0.077 0.262 -0.33614 -0.36031
0.077 0.785 -0.34695 -0.34692
0.077 1.309 -0.36034 -0.33605
0.077 1.833 -0.36078 -0.33652
0.077 2.356 -0.34773 -0.34765
0.077 2.880 -0.33654 -0.36074
0.077 3.403 -0.33619 -0.36038
0.077 3.927 -0.34694 -0.34695
0.077 4.451 -0.36033 -0.33605
0.077 4.974 -0.36078 -0.33652
0.077 5.498 -0.34770 -0.34767
0.077 6.021 -0.33653 -0.36070
0.102 0.196 -0.59951 -0.64641
0.102 0.589 -0.60949 -0.62897
0.102 0.982 -0.62889 -0.60951
0.102 1.374 -0.64643 -0.59950
0.102 1.767 -0.64691 -0.60008
0.102 2.160 -0.63022 -0.61076
0.102 2.553 -0.61083 -0.63022
0.102 2.945 -0.60010 -0.64701
0.102 3.338 -0.59950 -0.64643
0.102 3.731 -0.60956 -0.62897
0.102 4.123 -0.62897 -0.60951
0.102 4.516 -0.64643 -0.59950
0.102 4.909 -0.64693 -0.60007
0.102 5.301 -0.63023 -0.61076
0.102 5.694 -0.61081 -0.63015
0.102 6.087 -0.60009 -0.64689
0.128 0.157 -0.94240 -1.01967
0.128 0.471 -0.95000 -0.99778
0.128 0.785 -0.96960 -0.96956
0.128 1.100 -0.99775 -0.95004
0.128 1.414 -1.01968 -0.94239
0.128 1.728 -1.02032 -0.94310
0.128 2.042 -0.99951 -0.95176
0.128 2.356 -0.97171 -0.97180
0.128 2.670 -0.95182 -0.99956
0.128 2.985 -0.94311 -1.02043
0.128 3.299 -0.94241 -1.01979
0.128 3.613 -0.95006 -0.99782
0.128 3.927 -0.96964 -0.96965
0.128 4.241 -0.99784 -0.95003
0.128 4.555 -1.01967 -0.94238
0.128 4.870 -1.02039 -0.94311
0.128 5.184 -0.99956 -0.95176
0.128 5.498 -0.97178 -0.97173
0.128 5.812 -0.95181 -0.99950
0.128 6.126 -0.94312 -1.02033
0.153 0.131 -1.36862 -1.48482
0.153 0.393 -1.37258 -1.45773
0.153 0.654 -1.38837 -1.41949
0.153 0.916 -1.41949 -1.38829
0.153 1.178 -1.45772 -1.37265
0.153 1.440 -1.48486 -1.36867
0.153 1.702 -1.48565 -1.36947
0.153 1.964 -1.46000 -1.37489
0.153 2.225 -1.42251 -1.39145
0.153 2.487 -1.39136 -1.42265
0.153 2.749 -1.37486 -1.46008
0.153 3.011 -1.36947 -1.48577
0.153 3.272 -1.36867 -1.48496
0.153 3.534 -1.37269 -1.45781
0.153 3.796 -1.38837 -1.41955
0.153 4.058 -1.41952 -1.38838
0.153 4.320 -1.45775 -1.37266
0.153 4.582 -1.48490 -1.36860
0.153 4.843 -1.48571 -1.36946
0.153 5.105 -1.46003 -1.37489
0.153 5.367 -1.42260 -1.39137
0.153 5.629 -1.39140 -1.42253
0.153 5.891 -1.37485 -1.46001
0.153 6.152 -1.36946 -1.48569
0.179 0.112 -1.88293 -2.04761
0.179 0.337 -1.88212 -2.01422
0.179 0.561 -1.89077 -1.96412
0.179 0.785 -1.91825 -1.91826
0.179 1.010 -1.96412 -1.89079
0.179 1.234 -2.01423 -1.88223
0.179 1.459 -2.04761 -1.88304
0.179 1.683 -2.04860 -1.88393
0.179 1.907 -2.01700 -1.88495
0.179 2.132 -1.96811 -1.89484
0.179 2.356 -1.92261 -1.92280
0.179 2.581 -1.89475 -1.96818
0.179 2.805 -1.88498 -2.01708
0.179 3.029 -1.88396 -2.04872
0.179 3.254 -1.88300 -2.04775
0.179 3.478 -1.88224 -2.01440
0.179 3.703 -1.89083 -1.96416
0.179 3.927 -1.91831 -1.91830
0.179 4.151 -1.96418 -1.89081
0.179 4.376 -2.01429 -1.88219
0.179 4.600 -2.04771 -1.88292
0.179 4.825 -2.04867 -1.88392
0.179 5.049 -2.01708 -1.88494
0.179 5.273 -1.96812 -1.89475
0.179 5.498 -1.92275 -1.92265
0.179 5.722 -1.89474 -1.96810
0.179 5.947 -1.88495 -2.01706
0.179 6.171 -1.88393 -2.04866
0.204 0.098 -2.49134 -2.71487
0.204 0.295 -2.48447 -2.67404
0.204 0.491 -2.48298 -2.60973
0.204 0.687 -2.50098 -2.54545
0.204 0.884 -2.54546 -2.50104
0.204 1.080 -2.60967 -2.48299
0.204 1.276 -2.67398 -2.48456
0.204 1.473 -2.71478 -2.49144
0.204 1.669 -2.71604 -2.49249
0.204 1.865 -2.67731 -2.48780
0.204 2.062 -2.61458 -2.48797
0.204 2.258 -2.55128 -2.50683
0.204 2.454 -2.50676 -2.55138
0.204 2.651 -2.48790 -2.61469
0.204 2.847 -2.48785 -2.67743
0.204 3.043 -2.49252 -2.71613
0.204 3.240 -2.49136 -2.71498
0.204 3.436 -2.48457 -2.67414
0.204 3.632 -2.48303 -2.60973
0.204 3.829 -2.50098 -2.54554
0.204 4.025 -2.54556 -2.50103
0.204 4.221 -2.60968 -2.48309
0.204 4.418 -2.67412 -2.48456
0.204 4.614 -2.71491 -2.49132
0.204 4.811 -2.71605 -2.49250
0.204 5.007 -2.67732 -2.48782
0.204 5.203 -2.61461 -2.48786
0.204 5.400 -2.55127 -2.50676
0.204 5.596 -2.50675 -2.55128
0.204 5.792 -2.48788 -2.61458
0.204 5.989 -2.48781 -2.67731
0.204 6.185 -2.49250 -2.71603
0.230 0.087 -3.20236 -3.49615
0.230 0.262 -3.18789 -3.44633
0.230 0.436 -3.17309 -3.36499
0.230 0.611 -3.17604 -3.27817
0.230 0.785 -3.21061 -3.21058
0.230 0.960 -3.27811 -3.17600
0.230 1.135 -3.36495 -3.17304
0.230 1.309 -3.44623 -3.18792
0.230 1.484 -3.49602 -3.20242
0.230 1.658 -3.49742 -3.20371
0.230 1.833 -3.45011 -3.19182
0.230 2.007 -3.37077 -3.17898
0.230 2.182 -3.28528 -3.18327
0.230 2.356 -3.21821 -3.21830
0.230 2.531 -3.18318 -3.28538
0.230 2.705 -3.17893 -3.37094
0.230 2.880 -3.19177 -3.45026
0.230 3.054 -3.20370 -3.49753
0.230 3.229 -3.20234 -3.49619
0.230 3.403 -3.18795 -3.44638
0.230 3.578 -3.17309 -3.36499
0.230 3.752 -3.17604 -3.27818
0.230 3.927 -3.21060 -3.21061
0.230 4.101 -3.27817 -3.17605
0.230 4.276 -3.36495 -3.17309
0.230 4.451 -3.44638 -3.18796
0.230 4.625 -3.49612 -3.20231
0.230 4.800 -3.49745 -3.20369
0.230 4.974 -3.45018 -3.19176
0.230 5.149 -3.37079 -3.17886
0.230 5.323 -3.28527 -3.18315
0.230 5.498 -3.21824 -3.21826
0.230 5.672 -3.18317 -3.28537
0.230 5.847 -3.17891 -3.37083
0.230 6.021 -3.19176 -3.45020
0.230 6.196 -3.20366 -3.49746
0.256 0.079 -4.02633 -4.40264
0.256 0.236 -4.00241 -4.34198
0.256 0.393 -3.97054 -4.24015
0.256 0.550 -3.95246 -4.12567
0.256 0.707 -3.96859 -4.02833
0.256 0.864 -4.02831 -3.96867
0.256 1.021 -4.12562 -3.95251
0.256 1.178 -4.24008 -3.97049
0.256 1.335 -4.34190 -4.00251
0.256 1.492 -4.40255 -4.02637
0.256 1.649 -4.40408 -4.02790
0.256 1.806 -4.34639 -4.00697
0.256 1.964 -4.24695 -3.97742
0.256 2.121 -4.13431 -3.96125
0.256 2.278 -4.03785 -3.97835
0.256 2.435 -3.97817 -4.03798
0.256 2.592 -3.96113 -4.13440
0.256 2.749 -3.97734 -4.24714
0.256 2.906 -4.00689 -4.34655
0.256 3.063 -4.02788 -4.40423
0.256 3.220 -4.02633 -4.40269
0.256 3.377 -4.00253 -4.34204
0.256 3.534 -3.97054 -4.24014
0.256 3.691 -3.95257 -4.12579
0.256 3.849 -3.96871 -4.02834
0.256 4.005 -4.02835 -3.96876
0.256 4.163 -4.12576 -3.95262
0.256 4.320 -4.24009 -3.97055
0.256 4.477 -4.34204 -4.00247
0.256 4.634 -4.40259 -4.02628
0.256 4.791 -4.40414 -4.02785
0.256 4.948 -4.34645 -4.00684
0.256 5.105 -4.24699 -3.97728
0.256 5.262 -4.13431 -3.96114
0.256 5.419 -4.03788 -3.97814
0.256 5.576 -3.97816 -4.03788
0.256 5.733 -3.96112 -4.13441
0.256 5.891 -3.97733 -4.24705
0.256 6.048 -4.00688 -4.34652
0.256 6.205 -4.02779 -4.40416
0.282 0.071 -4.97817 -5.45033
0.282 0.214 -4.94243 -5.37644
0.282 0.357 -4.88886 -5.24954
0.282 0.500 -4.84314 -5.10136
0.282 0.643 -4.83166 -4.96625
0.282 0.785 -4.87177 -4.87180
0.282 0.928 -4.96619 -4.83171
0.282 1.071 -5.10125 -4.84319
0.282 1.214 -5.24947 -4.88886
0.282 1.357 -5.37638 -4.94254
0.282 1.499 -5.45031 -4.97822
0.282 1.642 -5.45205 -4.97998
0.282 1.785 -5.38151 -4.94763
0.282 1.928 -5.25750 -4.89687
0.282 2.071 -5.11146 -4.85344
0.282 2.213 -4.97778 -4.84330
0.282 2.356 -4.88384 -4.88389
0.282 2.499 -4.84323 -4.97796
0.282 2.642 -4.85335 -5.11170
0.282 2.785 -4.89680 -5.25766
0.282 2.927 -4.94758 -5.38168
0.282 3.070 -4.98000 -5.45220
0.282 3.213 -4.97824 -5.45043
0.282 3.356 -4.94257 -5.37649
0.282 3.499 -4.88892 -5.24958
0.282 3.641 -4.84324 -5.10139
0.282 3.784 -4.83171 -4.96632
0.282 3.927 -4.87181 -4.87185
0.282 4.070 -4.96629 -4.83173
0.282 4.213 -5.10134 -4.84325
0.282 4.355 -5.24955 -4.88889
0.282 4.498 -5.37649 -4.94251
0.282 4.641 -5.45032 -4.97819
0.282 4.784 -5.45207 -4.97993
0.282 4.927 -5.38158 -4.94751
0.282 5.069 -5.25757 -4.89672
0.282 5.212 -5.11146 -4.85330
0.282 5.355 -4.97777 -4.84326
0.282 5.498 -4.88382 -4.88386
0.282 5.641 -4.84322 -4.97786
0.282 5.783 -4.85333 -5.11164
0.282 5.926 -4.89674 -5.25763
0.282 6.069 -4.94755 -5.38159
0.282 6.212 -4.97989 -5.45212
0.307 0.065 -6.07760 -6.65994
0.307 0.196 -6.02684 -6.56949
0.307 0.327 -5.94547 -6.41151
0.307 0.458 -5.86377 -6.22148
0.307 0.589 -5.81402 -6.03894
0.307 0.720 -5.82173 -5.89846
0.307 0.851 -5.89841 -5.82171
0.307 0.982 -6.03884 -5.81416
0.307 1.113 -6.22124 -5.86380
0.307 1.244 -6.41136 -5.94551
0.307 1.374 -6.56937 -6.02690
0.307 1.505 -6.65996 -6.07767
0.307 1.636 -6.66201 -6.07970
0.307 1.767 -6.57543 -6.03277
0.307 1.898 -6.42087 -5.95479
0.307 2.029 -6.23343 -5.87574
0.307 2.160 -6.05277 -5.82784
0.307 2.291 -5.91319 -5.83653
0.307 2.422 -5.83639 -5.91327
0.307 2.553 -5.82776 -6.05282
0.307 2.683 -5.87554 -6.23353
0.307 2.814 -5.95467 -6.42084
0.307 2.945 -6.03267 -6.57545
0.307 3.076 -6.07973 -6.66209
0.307 3.207 -6.07775 -6.66010
0.307 3.338 -6.02698 -6.56965
0.307 3.469 -5.94563 -6.41169
0.307 3.600 -5.86387 -6.22156
0.307 3.731 -5.81413 -6.03905
0.307 3.861 -5.82180 -5.89856
0.307 3.992 -5.89844 -5.82182
0.307 4.123 -6.03896 -5.81407
0.307 4.254 -6.22138 -5.86374
0.307 4.385 -6.41152 -5.94548
0.307 4.516 -6.56948 -6.02685
0.307 4.647 -6.65995 -6.07767
0.307 4.778 -6.66198 -6.07966
0.307 4.909 -6.57544 -6.03267
0.307 5.040 -6.42086 -5.95465
0.307 5.170 -6.23340 -5.87562
0.307 5.301 -6.05275 -5.82775
0.307 5.432 -5.91318 -5.83633
0.307 5.563 -5.83637 -5.91318
0.307 5.694 -5.82768 -6.05271
0.307 5.825 -5.87554 -6.23341
0.307 5.956 -5.95464 -6.42087
0.307 6.087 -6.03264 -6.57535
0.307 6.218 -6.07960 -6.66198
0.333 0.060 -7.35182 -8.05981
0.333 0.181 -7.28150 -7.94822
0.333 0.302 -7.16418 -7.75083
0.333 0.423 -7.03531 -7.50779
0.333 0.544 -6.93420 -7.26533
0.333 0.665 -6.89436 -7.06498
0.333 0.785 -6.93663 -6.93677
0.333 0.906 -7.06490 -6.89450
0.333 1.027 -7.26533 -6.93430
0.333 1.148 -7.50780 -7.03542
0.333 1.269 -7.75073 -7.16423
0.333 1.390 -7.94823 -7.28161
0.333 1.510 -8.05987 -7.35191
0.333 1.631 -8.06219 -7.35420
0.333 1.752 -7.95505 -7.28825
0.333 1.873 -7.76153 -7.17481
0.333 1.994 -7.52179 -7.04920
0.333 2.115 -7.28158 -6.95045
0.333 2.235 -7.08251 -6.91216
0.333 2.356 -6.95472 -6.95493
0.333 2.477 -6.91200 -7.08269
0.333 2.598 -6.95033 -7.28179
0.333 2.719 -7.04908 -7.52201
0.333 2.840 -7.17480 -7.76163
0.333 2.960 -7.28818 -7.95504
0.333 3.081 -7.35422 -8.06230
0.333 3.202 -7.35193 -8.05996
0.333 3.323 -7.28161 -7.94833
