0.026 0.785 -0.06895 -0.06887
0.026 2.356 -0.06887 -0.06923
0.026 3.927 -0.06890 -0.06873
0.026 5.498 -0.06888 -0.06921
0.051 0.393 -0.26323 -0.28947
0.051 1.178 -0.28956 -0.26319
0.051 1.964 -0.29006 -0.26361
0.051 2.749 -0.26362 -0.29020
0.051 3.534 -0.26322 -0.28950
0.051 4.320 -0.28958 -0.26316
0.051 5.105 -0.29032 -0.26356
0.051 5.891 -0.26366 -0.28999
0.077 0.262 -0.59131 -0.66693
0.077 0.785 -0.62387 -0.62363
0.077 1.309 -0.66711 -0.59127
0.077 1.833 -0.66802 -0.59230
0.077 2.356 -0.62562 -0.62593
0.077 2.880 -0.59230 -0.66789
0.077 3.403 -0.59130 -0.66698
0.077 3.927 -0.62394 -0.62382
0.077 4.451 -0.66717 -0.59124
0.077 4.974 -0.66806 -0.59225
0.077 5.498 -0.62566 -0.62587
0.077 6.021 -0.59234 -0.66784
0.102 0.196 -1.06288 -1.21272
0.102 0.589 -1.09090 -1.15290
0.102 0.982 -1.15313 -1.09062
0.102 1.374 -1.21292 -1.06285
0.102 1.767 -1.21425 -1.06429
0.102 2.160 -1.15634 -1.09419
0.102 2.553 -1.09421 -1.15651
0.102 2.945 -1.06430 -1.21411
0.102 3.338 -1.06286 -1.21280
0.102 3.731 -1.09089 -1.15299
0.102 4.123 -1.15317 -1.09072
0.102 4.516 -1.21301 -1.06280
0.102 4.909 -1.21432 -1.06423
0.102 5.301 -1.15642 -1.09417
0.102 5.694 -1.09427 -1.15621
0.102 6.087 -1.06434 -1.21406
0.128 0.157 -1.69041 -1.94357
0.128 0.471 -1.70709 -1.86413
0.128 0.785 -1.76668 -1.76636
0.128 1.100 -1.86428 -1.70696
0.128 1.414 -1.94385 -1.69035
0.128 1.728 -1.94565 -1.69232
0.128 2.042 -1.86895 -1.71206
0.128 2.356 -1.77280 -1.77259
0.128 2.670 -1.71212 -1.86894
0.128 2.985 -1.69233 -1.94544
0.128 3.299 -1.69038 -1.94363
0.128 3.613 -1.70710 -1.86423
0.128 3.927 -1.76657 -1.76658
0.128 4.241 -1.86437 -1.70695
0.128 4.555 -1.94397 -1.69029
0.128 4.870 -1.94575 -1.69225
0.128 5.184 -1.86924 -1.71194
0.128 5.498 -1.77287 -1.77254
0.128 5.812 -1.71222 -1.86886
0.128 6.126 -1.69238 -1.94537
0.153 0.131 -2.49352 -2.88472
0.153 0.393 -2.49268 -2.78042
0.153 0.654 -2.53238 -2.63797
0.153 0.916 -2.63807 -2.53217
0.153 1.178 -2.78068 -2.49275
0.153 1.440 -2.88516 -2.49343
0.153 1.702 -2.88752 -2.49606
0.153 1.964 -2.78713 -2.49962
0.153 2.225 -2.64731 -2.54159
0.153 2.487 -2.54166 -2.64697
0.153 2.749 -2.49970 -2.78705
0.153 3.011 -2.49610 -2.88721
0.153 3.272 -2.49345 -2.88483
0.153 3.534 -2.49289 -2.78055
0.153 3.796 -2.53238 -2.63802
0.153 4.058 -2.63816 -2.53218
0.153 4.320 -2.78082 -2.49271
0.153 4.582 -2.88532 -2.49336
0.153 4.843 -2.88767 -2.49596
0.153 5.105 -2.78744 -2.49949
0.153 5.367 -2.64737 -2.54119
0.153 5.629 -2.54174 -2.64687
0.153 5.891 -2.49978 -2.78697
0.153 6.152 -2.49615 -2.88711
0.179 0.112 -3.49951 -4.07117
0.179 0.337 -3.47418 -3.93456
0.179 0.561 -3.47728 -3.73395
0.179 0.785 -3.56241 -3.56190
0.179 1.010 -3.73453 -3.47708
0.179 1.234 -3.93493 -3.47413
0.179 1.459 -4.07185 -3.49938
0.179 1.683 -4.07493 -3.50288
0.179 1.907 -3.94388 -3.48363
0.179 2.132 -3.74699 -3.49052
0.179 2.356 -3.57664 -3.57645
0.179 2.581 -3.49069 -3.74670
0.179 2.805 -3.48373 -3.94338
0.179 3.029 -3.50294 -4.07440
0.179 3.254 -3.49962 -4.07130
0.179 3.478 -3.47425 -3.93471
0.179 3.703 -3.47730 -3.73402
0.179 3.927 -3.56234 -3.56190
0.179 4.151 -3.73461 -3.47709
0.179 4.376 -3.93512 -3.47404
0.179 4.600 -4.07183 -3.49928
0.179 4.825 -4.07491 -3.50275
0.179 5.049 -3.94399 -3.48347
0.179 5.273 -3.74716 -3.49043
0.179 5.498 -3.57674 -3.57617
0.179 5.722 -3.49075 -3.74662
0.179 5.947 -3.48381 -3.94339
0.179 6.171 -3.50301 -4.07426
0.204 0.098 -4.74809 -5.55251
0.204 0.295 -4.68878 -5.37258
0.204 0.491 -4.63658 -5.09539
0.204 0.687 -4.67008 -4.83159
0.204 0.884 -4.83201 -4.67021
0.204 1.080 -5.09573 -4.63628
0.204 1.276 -5.37344 -4.68856
0.204 1.473 -5.55343 -4.74789
0.204 1.669 -5.55748 -4.75260
0.204 1.865 -5.38492 -4.70166
0.204 2.062 -5.11315 -4.65509
0.204 2.258 -4.85258 -4.69103
0.204 2.454 -4.69150 -4.85233
0.204 2.651 -4.65534 -5.11262
0.204 2.847 -4.70181 -5.38427
0.204 3.043 -4.75271 -5.55672
0.204 3.240 -4.74837 -5.55266
0.204 3.436 -4.68869 -5.37278
0.204 3.632 -4.63657 -5.09548
0.204 3.829 -4.67018 -4.83171
0.204 4.025 -4.83220 -4.67022
0.204 4.221 -5.09579 -4.63623
0.204 4.418 -5.37368 -4.68849
0.204 4.614 -5.55329 -4.74777
0.204 4.811 -5.55732 -4.75246
0.204 5.007 -5.38509 -4.70147
0.204 5.203 -5.11330 -4.65488
0.204 5.400 -4.85271 -4.69086
0.204 5.596 -4.69164 -4.85208
0.204 5.792 -4.65546 -5.11250
0.204 5.989 -4.70190 -5.38436
0.204 6.185 -4.75280 -5.55657
0.230 0.087 -6.29992 -7.40878
0.230 0.262 -6.19275 -7.16796
0.230 0.436 -6.06025 -6.78435
0.230 0.611 -6.00787 -6.39310
0.230 0.785 -6.11433 -6.11377
0.230 0.960 -6.39370 -6.00746
0.230 1.135 -6.78516 -6.05993
0.230 1.309 -7.16901 -6.19244
0.230 1.484 -7.40990 -6.29966
0.230 1.658 -7.41530 -6.30614
0.230 1.833 -7.18437 -6.21051
0.230 2.007 -6.80864 -6.08605
0.230 2.182 -6.42205 -6.03796
0.230 2.356 -6.14501 -6.14492
0.230 2.531 -6.03786 -6.42169
0.230 2.705 -6.08634 -6.80778
0.230 2.880 -6.21069 -7.18354
0.230 3.054 -6.30632 -7.41436
0.230 3.229 -6.30007 -7.40896
0.230 3.403 -6.19283 -7.16817
0.230 3.578 -6.06023 -6.78459
0.230 3.752 -6.00808 -6.39305
0.230 3.927 -6.11445 -6.11385
0.230 4.101 -6.39396 -6.00749
0.230 4.276 -6.78528 -6.06011
0.230 4.451 -7.16933 -6.19234
0.230 4.625 -7.40999 -6.29952
0.230 4.800 -7.41535 -6.30594
0.230 4.974 -7.18460 -6.21024
0.230 5.149 -6.80873 -6.08580
0.230 5.323 -6.42220 -6.03764
0.230 5.498 -6.14514 -6.14450
0.230 5.672 -6.03804 -6.42149
0.230 5.847 -6.08645 -6.80760
0.230 6.021 -6.21080 -7.18333
0.230 6.196 -6.30642 -7.41417
0.256 0.079 -8.25010 -9.77477
0.256 0.236 -8.07318 -9.44108
0.256 0.393 -7.82313 -8.89979
0.256 0.550 -7.63737 -8.32364
0.256 0.707 -7.63373 -7.86911
0.256 0.864 -7.86947 -7.63309
0.256 1.021 -8.32446 -7.63671
0.256 1.178 -8.90117 -7.82269
0.256 1.335 -9.44247 -8.07277
0.256 1.492 -9.77632 -8.24973
0.256 1.649 -9.78372 -8.25892
0.256 1.806 -9.46351 -8.09835
0.256 1.964 -8.93298 -7.85989
0.256 2.121 -8.36363 -7.68024
0.256 2.278 -7.91299 -7.67839
0.256 2.435 -7.67863 -7.91272
0.256 2.592 -7.68025 -8.36290
0.256 2.749 -7.86026 -8.93180
0.256 2.906 -8.09869 -9.46253
0.256 3.063 -8.25922 -9.78233
0.256 3.220 -8.25019 -9.77492
0.256 3.377 -8.07322 -9.44125
0.256 3.534 -7.82303 -8.90005
0.256 3.691 -7.63737 -8.32378
0.256 3.849 -7.63377 -7.86883
0.256 4.005 -7.86987 -7.63320
0.256 4.163 -8.32481 -7.63675
0.256 4.320 -8.90115 -7.82262
0.256 4.477 -9.44286 -8.07261
0.256 4.634 -9.77658 -8.24946
0.256 4.791 -9.78406 -8.25863
0.256 4.948 -9.46378 -8.09782
0.256 5.105 -8.93316 -7.85955
0.256 5.262 -8.36378 -7.67961
0.256 5.419 -7.91334 -7.67786
0.256 5.576 -7.67878 -7.91242
0.256 5.733 -7.68056 -8.36266
0.256 5.891 -7.86038 -8.93153
0.256 6.048 -8.09881 -9.46221
0.256 6.205 -8.25929 -9.78211
0.282 0.071 -10.76980 -12.91958
0.282 0.214 -10.48285 -12.42597
0.282 0.357 -10.05073 -11.62462
0.282 0.500 -9.65781 -10.75725
0.282 0.643 -9.46815 -10.03245
0.282 0.785 -9.58524 -9.58440
0.282 0.928 -10.03336 -9.46780
0.282 1.071 -10.75857 -9.65711
0.282 1.214 -11.62655 -10.04994
0.282 1.357 -12.42813 -10.48222
0.282 1.499 -12.92199 -10.76904
0.282 1.642 -12.93268 -10.78274
0.282 1.785 -12.45829 -10.52035
0.282 1.928 -11.67156 -10.10473
0.282 2.071 -10.81355 -9.72027
0.282 2.213 -10.09459 -9.53372
0.282 2.356 -9.65007 -9.64935
0.282 2.499 -9.53424 -10.09386
0.282 2.642 -9.72070 -10.81248
0.282 2.785 -10.10528 -11.66967
0.282 2.927 -10.52088 -12.45630
0.282 3.070 -10.78339 -12.93020
0.282 3.213 -10.76978 -12.91950
0.282 3.356 -10.48269 -12.42582
0.282 3.499 -10.05066 -11.62461
0.282 3.641 -9.65779 -10.75735
0.282 3.784 -9.46864 -10.03240
0.282 3.927 -9.58518 -9.58457
0.282 4.070 -10.03353 -9.46792
0.282 4.213 -10.75887 -9.65723
0.282 4.355 -11.62667 -10.05012
0.282 4.498 -12.42867 -10.48202
0.282 4.641 -12.92243 -10.76878
0.282 4.784 -12.93305 -10.78250
0.282 4.927 -12.45863 -10.51969
0.282 5.069 -11.67186 -10.10428
0.282 5.212 -10.81376 -9.71966
0.282 5.355 -10.09475 -9.53331
0.282 5.498 -9.65018 -9.64904
0.282 5.641 -9.53434 -10.09358
0.282 5.783 -9.72079 -10.81225
0.282 5.926 -10.10544 -11.66968
0.282 6.069 -10.52105 -12.45611
0.282 6.212 -10.78357 -12.93028
0.307 0.065 -14.20874 -17.49639
0.307 0.196 -13.72292 -16.66359
0.307 0.327 -12.97593 -15.34798
0.307 0.458 -12.23863 -13.95297
0.307 0.589 -11.74056 -12.77310
0.307 0.720 -11.63000 -11.97413
0.307 0.851 -11.97546 -11.62921
0.307 0.982 -12.77491 -11.73961
0.307 1.113 -13.95495 -12.23720
0.307 1.244 -15.35049 -12.97422
0.307 1.374 -16.66735 -13.72151
0.307 1.505 -17.50089 -14.20718
0.307 1.636 -17.51790 -14.23016
0.307 1.767 -16.71485 -13.78446
0.307 1.898 -15.41978 -13.06176
0.307 2.029 -14.03706 -12.33519
0.307 2.160 -12.86374 -11.83922
0.307 2.291 -12.06860 -11.72618
0.307 2.422 -11.72699 -12.06750
0.307 2.553 -11.83955 -12.86144
0.307 2.683 -12.33544 -14.03377
0.307 2.814 -13.06198 -15.41556
0.307 2.945 -13.78492 -16.70996
0.307 3.076 -14.23136 -17.51288
0.307 3.207 -14.20860 -17.49651
0.307 3.338 -13.72295 -16.66408
0.307 3.469 -12.97609 -15.34837
0.307 3.600 -12.23892 -13.95370
0.307 3.731 -11.74075 -12.77377
0.307 3.861 -11.63033 -11.97453
0.307 3.992 -11.97549 -11.62944
0.307 4.123 -12.77469 -11.73964
0.307 4.254 -13.95525 -12.23755
0.307 4.385 -15.35116 -12.97462
0.307 4.516 -16.66804 -13.72132
0.307 4.647 -17.50137 -14.20686
0.307 4.778 -17.51824 -14.22998
0.307 4.909 -16.71517 -13.78381
0.307 5.040 -15.42012 -13.06108
0.307 5.170 -14.03727 -12.33456
0.307 5.301 -12.86387 -11.83842
0.307 5.432 -12.06882 -11.72577
0.307 5.563 -11.72712 -12.06688
0.307 5.694 -11.83974 -12.86104
0.307 5.825 -12.33564 -14.03360
0.307 5.956 -13.06250 -15.41573
0.307 6.087 -13.78519 -16.70988
0.307 6.218 -14.23163 -17.51295
0.333 0.060 -19.50654 -25.95153
0.333 0.181 -18.55096 -23.98179
0.333 0.302 -17.12643 -21.18545
0.333 0.423 -15.72207 -18.53877
0.333 0.544 -14.66980 -16.44362
0.333 0.665 -14.14889 -15.00806
0.333 0.785 -14.24911 -14.24758
0.333 0.906 -15.00998 -14.14822
0.333 1.027 -16.44691 -14.66887
0.333 1.148 -18.54310 -15.72057
0.333 1.269 -21.19171 -17.12381
0.333 1.390 -23.99258 -18.54862
0.333 1.510 -25.96309 -19.50319
0.333 1.631 -25.98294 -19.55153
0.333 1.752 -24.06393 -18.67290
0.333 1.873 -21.30478 -17.28314
0.333 1.994 -18.67376 -15.88609
0.333 2.115 -16.58253 -14.82765
0.333 2.235 -15.14740 -14.29746
0.333 2.356 -14.39090 -14.39001
0.333 2.477 -14.29858 -15.14584
0.333 2.598 -14.82864 -16.58013
0.333 2.719 -15.88728 -18.66991
0.333 2.840 -17.28485 -21.29865
0.333 2.960 -18.67423 -24.05327
0.333 3.081 -19.55466 -25.97276
0.333 3.202 -19.50610 -25.95263
0.333 3.323 -18.55105 -23.98360
0.333 3.444 -17.12583 -21.18527
0.333 3.564 -15.72233 -18.53894
0.333 3.685 -14.67018 -16.44428
0.333 3.806 -14.14948 -15.00803
0.333 3.927 -14.24942 -14.24779
0.333 4.048 -15.00997 -14.14829
0.333 4.169 -16.44759 -14.66904
