0.012758,0.7854
0.012758,2.3562
0.012758,3.927
0.012758,5.4978
0.025516,0.3927
0.025516,1.1781
0.025516,1.9635
0.025516,2.7489
0.025516,3.5343
0.025516,4.3197
0.025516,5.1051
0.025516,5.8905
0.038276,0.2618
0.038276,0.7854
0.038276,1.309
0.038276,1.8326
0.038276,2.3562
0.038276,2.8798
0.038276,3.4034
0.038276,3.927
0.038276,4.4506
0.038276,4.9742
0.038276,5.4978
0.038276,6.0214
0.051037,0.19635
0.051037,0.58905
0.051037,0.98175
0.051037,1.3744
0.051037,1.7671
0.051037,2.1598
0.051037,2.5525
0.051037,2.9452
0.051037,3.3379
0.051037,3.7306
0.051037,4.1233
0.051037,4.516
0.051037,4.9087
0.051037,5.3014
0.051037,5.6941
0.051037,6.0868
0.0638,0.15708
0.0638,0.47124
0.0638,0.7854
0.0638,1.0996
0.0638,1.4137
0.0638,1.7279
0.0638,2.042
0.0638,2.3562
0.0638,2.6704
0.0638,2.9845
0.0638,3.2987
0.0638,3.6128
0.0638,3.927
0.0638,4.2412
0.0638,4.5553
0.0638,4.8695
0.0638,5.1836
0.0638,5.4978
0.0638,5.8119
0.0638,6.1261
0.076565,0.1309
0.076565,0.3927
0.076565,0.6545
0.076565,0.9163
0.076565,1.1781
0.076565,1.4399
0.076565,1.7017
0.076565,1.9635
0.076565,2.2253
0.076565,2.4871
0.076565,2.7489
0.076565,3.0107
0.076565,3.2725
0.076565,3.5343
0.076565,3.7961
0.076565,4.0579
0.076565,4.3197
0.076565,4.5815
0.076565,4.8433
0.076565,5.1051
0.076565,5.3669
0.076565,5.6287
0.076565,5.8905
0.076565,6.1523
0.089334,0.1122
0.089334,0.3366
0.089334,0.561
0.089334,0.7854
0.089334,1.0098
0.089334,1.2342
0.089334,1.4586
0.089334,1.683
0.089334,1.9074
0.089334,2.1318
0.089334,2.3562
0.089334,2.5806
0.089334,2.805
0.089334,3.0294
0.089334,3.2538
0.089334,3.4782
0.089334,3.7026
0.089334,3.927
0.089334,4.1514
0.089334,4.3758
0.089334,4.6002
0.089334,4.8246
0.089334,5.049
0.089334,5.2734
0.089334,5.4978
0.089334,5.7222
0.089334,5.9466
0.089334,6.171
0.10211,0.098175
0.10211,0.29452
0.10211,0.49087
0.10211,0.68722
0.10211,0.88357
0.10211,1.0799
0.10211,1.2763
0.10211,1.4726
0.10211,1.669
0.10211,1.8653
0.10211,2.0617
0.10211,2.258
0.10211,2.4544
0.10211,2.6507
0.10211,2.8471
0.10211,3.0434
0.10211,3.2398
0.10211,3.4361
0.10211,3.6325
0.10211,3.8288
0.10211,4.0252
0.10211,4.2215
0.10211,4.4179
0.10211,4.6142
0.10211,4.8106
0.10211,5.0069
0.10211,5.2033
0.10211,5.3996
0.10211,5.596
0.10211,5.7923
0.10211,5.9887
0.10211,6.185
0.11488,0.087266
0.11488,0.2618
0.11488,0.43633
0.11488,0.61087
0.11488,0.7854
0.11488,0.95993
0.11488,1.1345
0.11488,1.309
0.11488,1.4835
0.11488,1.6581
0.11488,1.8326
0.11488,2.0071
0.11488,2.1817
0.11488,2.3562
0.11488,2.5307
0.11488,2.7053
0.11488,2.8798
0.11488,3.0543
0.11488,3.2289
0.11488,3.4034
0.11488,3.5779
0.11488,3.7525
0.11488,3.927
0.11488,4.1015
0.11488,4.2761
0.11488,4.4506
0.11488,4.6251
0.11488,4.7997
0.11488,4.9742
0.11488,5.1487
0.11488,5.3233
0.11488,5.4978
0.11488,5.6723
0.11488,5.8469
0.11488,6.0214
0.11488,6.1959
0.12766,0.07854
0.12766,0.23562
0.12766,0.3927
0.12766,0.54978
0.12766,0.70686
0.12766,0.86394
0.12766,1.021
0.12766,1.1781
0.12766,1.3352
0.12766,1.4923
0.12766,1.6493
0.12766,1.8064
0.12766,1.9635
0.12766,2.1206
0.12766,2.2777
0.12766,2.4347
0.12766,2.5918
0.12766,2.7489
0.12766,2.906
0.12766,3.0631
0.12766,3.2201
0.12766,3.3772
0.12766,3.5343
0.12766,3.6914
0.12766,3.8485
0.12766,4.0055
0.12766,4.1626
0.12766,4.3197
0.12766,4.4768
0.12766,4.6338
0.12766,4.7909
0.12766,4.948
0.12766,5.1051
0.12766,5.2622
0.12766,5.4192
0.12766,5.5763
0.12766,5.7334
0.12766,5.8905
0.12766,6.0476
0.12766,6.2046
0.14045,0.0714
0.14045,0.2142
0.14045,0.357
0.14045,0.4998
0.14045,0.6426
0.14045,0.7854
0.14045,0.9282
0.14045,1.071
0.14045,1.2138
0.14045,1.3566
0.14045,1.4994
0.14045,1.6422
0.14045,1.785
0.14045,1.9278
0.14045,2.0706
0.14045,2.2134
0.14045,2.3562
0.14045,2.499
0.14045,2.6418
0.14045,2.7846
0.14045,2.9274
0.14045,3.0702
0.14045,3.213
0.14045,3.3558
0.14045,3.4986
0.14045,3.6414
0.14045,3.7842
0.14045,3.927
0.14045,4.0698
0.14045,4.2126
0.14045,4.3554
0.14045,4.4982
0.14045,4.641
0.14045,4.7838
0.14045,4.9266
0.14045,5.0694
0.14045,5.2122
0.14045,5.355
0.14045,5.4978
0.14045,5.6406
0.14045,5.7834
0.14045,5.9262
0.14045,6.069
0.14045,6.2118
0.15324,0.06545
0.15324,0.19635
0.15324,0.32725
0.15324,0.45815
0.15324,0.58905
0.15324,0.71995
0.15324,0.85085
0.15324,0.98175
0.15324,1.1126
0.15324,1.2435
0.15324,1.3744
0.15324,1.5053
0.15324,1.6362
0.15324,1.7671
0.15324,1.898
0.15324,2.0289
0.15324,2.1598
0.15324,2.2907
0.15324,2.4216
0.15324,2.5525
0.15324,2.6834
0.15324,2.8143
0.15324,2.9452
0.15324,3.0761
0.15324,3.207
0.15324,3.3379
0.15324,3.4688
0.15324,3.5997
0.15324,3.7306
0.15324,3.8615
0.15324,3.9924
0.15324,4.1233
0.15324,4.2542
0.15324,4.3851
0.15324,4.516
0.15324,4.6469
0.15324,4.7778
0.15324,4.9087
0.15324,5.0396
0.15324,5.1705
0.15324,5.3014
0.15324,5.4323
0.15324,5.5632
0.15324,5.6941
0.15324,5.825
0.15324,5.9559
0.15324,6.0868
0.15324,6.2177
0.16604,0.060415
0.16604,0.18125
0.16604,0.30208
0.16604,0.42291
0.16604,0.54374
0.16604,0.66457
0.16604,0.7854
0.16604,0.90623
0.16604,1.0271
0.16604,1.1479
0.16604,1.2687
0.16604,1.3896
0.16604,1.5104
0.16604,1.6312
0.16604,1.752
0.16604,1.8729
0.16604,1.9937
0.16604,2.1145
0.16604,2.2354
0.16604,2.3562
0.16604,2.477
0.16604,2.5979
0.16604,2.7187
0.16604,2.8395
0.16604,2.9603
0.16604,3.0812
0.16604,3.202
0.16604,3.3228
0.16604,3.4437
0.16604,3.5645
0.16604,3.6853
0.16604,3.8062
0.16604,3.927
0.16604,4.0478
0.16604,4.1687
0.16604,4.2895
0.16604,4.4103
0.16604,4.5311
0.16604,4.652
0.16604,4.7728
0.16604,4.8936
0.16604,5.0145
0.16604,5.1353
0.16604,5.2561
0.16604,5.377
0.16604,5.4978
0.16604,5.6186
0.16604,5.7394
0.16604,5.8603
0.16604,5.9811
0.16604,6.1019
0.16604,6.2228
0.17885,0.0561
0.17885,0.1683
0.17885,0.2805
0.17885,0.3927
0.17885,0.5049
0.17885,0.6171
0.17885,0.7293
0.17885,0.8415
0.17885,0.9537
0.17885,1.0659
0.17885,1.1781
0.17885,1.2903
0.17885,1.4025
0.17885,1.5147
0.17885,1.6269
0.17885,1.7391
0.17885,1.8513
0.17885,1.9635
0.17885,2.0757
0.17885,2.1879
0.17885,2.3001
0.17885,2.4123
0.17885,2.5245
0.17885,2.6367
0.17885,2.7489
0.17885,2.8611
0.17885,2.9733
0.17885,3.0855
0.17885,3.1977
0.17885,3.3099
0.17885,3.4221
0.17885,3.5343
0.17885,3.6465
0.17885,3.7587
0.17885,3.8709
0.17885,3.9831
0.17885,4.0953
0.17885,4.2075
0.17885,4.3197
0.17885,4.4319
0.17885,4.5441
0.17885,4.6563
0.17885,4.7685
0.17885,4.8807
0.17885,4.9929
0.17885,5.1051
0.17885,5.2173
0.17885,5.3295
0.17885,5.4417
0.17885,5.5539
0.17885,5.6661
0.17885,5.7783
0.17885,5.8905
0.17885,6.0027
0.17885,6.1149
0.17885,6.2271
0.19166,0.05236
0.19166,0.15708
0.19166,0.2618
0.19166,0.36652
0.19166,0.47124
0.19166,0.57596
0.19166,0.68068
0.19166,0.7854
0.19166,0.89012
0.19166,0.99484
0.19166,1.0996
0.19166,1.2043
0.19166,1.309
0.19166,1.4137
0.19166,1.5184
0.19166,1.6232
0.19166,1.7279
0.19166,1.8326
0.19166,1.9373
0.19166,2.042
0.19166,2.1468
0.19166,2.2515
0.19166,2.3562
0.19166,2.4609
0.19166,2.5656
0.19166,2.6704
0.19166,2.7751
0.19166,2.8798
0.19166,2.9845
0.19166,3.0892
0.19166,3.194
0.19166,3.2987
0.19166,3.4034
0.19166,3.5081
0.19166,3.6128
0.19166,3.7176
0.19166,3.8223
0.19166,3.927
0.19166,4.0317
0.19166,4.1364
0.19166,4.2412
0.19166,4.3459
0.19166,4.4506
0.19166,4.5553
0.19166,4.66
0.19166,4.7647
0.19166,4.8695
0.19166,4.9742
0.19166,5.0789
0.19166,5.1836
0.19166,5.2883
0.19166,5.3931
0.19166,5.4978
0.19166,5.6025
0.19166,5.7072
0.19166,5.8119
0.19166,5.9167
0.19166,6.0214
0.19166,6.1261
0.19166,6.2308
0.20448,0.049087
0.20448,0.14726
0.20448,0.24544
0.20448,0.34361
0.20448,0.44179
0.20448,0.53996
0.20448,0.63814
0.20448,0.73631
0.20448,0.83449
0.20448,0.93266
0.20448,1.0308
0.20448,1.129
0.20448,1.2272
0.20448,1.3254
0.20448,1.4235
0.20448,1.5217
0.20448,1.6199
0.20448,1.7181
0.20448,1.8162
0.20448,1.9144
0.20448,2.0126
0.20448,2.1108
0.20448,2.2089
0.20448,2.3071
0.20448,2.4053
0.20448,2.5035
0.20448,2.6016
0.20448,2.6998
0.20448,2.798
0.20448,2.8962
0.20448,2.9943
0.20448,3.0925
0.20448,3.1907
0.20448,3.2889
0.20448,3.387
0.20448,3.4852
0.20448,3.5834
0.20448,3.6816
0.20448,3.7797
0.20448,3.8779
0.20448,3.9761
0.20448,4.0743
0.20448,4.1724
0.20448,4.2706
0.20448,4.3688
0.20448,4.467
0.20448,4.5651
0.20448,4.6633
0.20448,4.7615
0.20448,4.8597
0.20448,4.9578
0.20448,5.056
0.20448,5.1542
0.20448,5.2524
0.20448,5.3505
0.20448,5.4487
0.20448,5.5469
0.20448,5.645
0.20448,5.7432
0.20448,5.8414
0.20448,5.9396
0.20448,6.0377
0.20448,6.1359
0.20448,6.2341
0.21731,0.0462
0.21731,0.1386
0.21731,0.231
0.21731,0.3234
0.21731,0.4158
0.21731,0.5082
0.21731,0.6006
0.21731,0.693
0.21731,0.7854
0.21731,0.8778
0.21731,0.9702
0.21731,1.0626
0.21731,1.155
0.21731,1.2474
0.21731,1.3398
0.21731,1.4322
0.21731,1.5246
0.21731,1.617
0.21731,1.7094
0.21731,1.8018
0.21731,1.8942
0.21731,1.9866
0.21731,2.079
0.21731,2.1714
0.21731,2.2638
0.21731,2.3562
0.21731,2.4486
0.21731,2.541
0.21731,2.6334
0.21731,2.7258
0.21731,2.8182
0.21731,2.9106
0.21731,3.003
0.21731,3.0954
0.21731,3.1878
0.21731,3.2802
0.21731,3.3726
0.21731,3.465
0.21731,3.5574
0.21731,3.6498
0.21731,3.7422
0.21731,3.8346
0.21731,3.927
0.21731,4.0194
0.21731,4.1118
0.21731,4.2042
0.21731,4.2966
0.21731,4.389
0.21731,4.4814
0.21731,4.5738
0.21731,4.6662
0.21731,4.7586
0.21731,4.851
0.21731,4.9434
0.21731,5.0358
0.21731,5.1282
0.21731,5.2206
0.21731,5.313
0.21731,5.4054
0.21731,5.4978
0.21731,5.5902
0.21731,5.6826
0.21731,5.775
0.21731,5.8674
0.21731,5.9598
0.21731,6.0522
0.21731,6.1446
0.21731,6.237
0.23015,0.043633
0.23015,0.1309
0.23015,0.21817
0.23015,0.30543
0.23015,0.3927
0.23015,0.47997
0.23015,0.56723
