0.026 0.785 -13.52171 -13.27675
0.026 2.356 -13.51659 -13.27138
0.026 3.927 -9.88935 -9.76683
0.026 5.498 -9.89378 -9.77135
0.051 0.393 -13.83552 -13.59591
0.051 1.178 -17.98906 -17.50583
0.051 1.964 -17.98185 -17.49824
0.051 2.749 -13.82190 -13.58173
0.051 3.534 -9.88960 -9.78302
0.051 4.320 -7.76223 -7.68405
0.051 5.105 -7.76668 -7.68859
0.051 5.891 -9.90115 -9.79485
0.077 0.262 -14.09105 -13.87220
0.077 0.785 -19.62930 -19.05793
0.077 1.309 -25.56667 -24.30697
0.077 1.833 -25.55317 -24.29360
0.077 2.356 -19.60695 -19.03452
0.077 2.880 -14.06960 -13.84980
0.077 3.403 -10.08121 -9.99713
0.077 3.927 -7.49028 -7.43542
0.077 4.451 -6.20214 -6.13976
0.077 4.974 -6.20656 -6.14410
0.077 5.498 -7.50268 -7.44787
0.077 6.021 -10.09941 -10.01576
0.102 0.196 -14.41512 -14.22703
0.102 0.589 -20.51977 -19.92976
0.102 0.982 -32.44539 -29.75654
0.102 1.374 -37.46843 -39.30786
0.102 1.767 -37.50249 -39.34936
0.102 2.160 -32.37331 -29.69805
0.102 2.553 -20.48399 -19.89211
0.102 2.945 -14.38639 -14.19690
0.102 3.338 -10.38009 -10.32722
0.102 3.731 -7.62024 -7.59627
0.102 4.123 -5.83671 -5.79452
0.102 4.516 -4.95430 -4.89014
0.102 4.909 -4.95849 -4.89437
0.102 5.301 -5.84893 -5.80667
0.102 5.694 -7.63916 -7.61524
0.102 6.087 -10.40411 -10.35181
0.128 0.157 -14.82704 -14.67907
0.128 0.471 -21.20376 -20.62893
0.128 0.785 -39.67126 -34.20074
0.128 1.100 -27.13686 -28.46790
0.128 1.414 -22.83750 -23.65079
0.128 1.728 -22.84247 -23.65899
0.128 2.042 -27.16465 -28.51387
0.128 2.356 -39.41986 -34.06922
0.128 2.670 -21.15176 -20.57450
0.128 2.985 -14.78998 -14.64029
0.128 3.299 -10.77798 -10.76523
0.128 3.613 -7.93802 -7.95378
0.128 3.927 -5.91315 -5.90403
0.128 4.241 -4.58958 -4.53901
0.128 4.555 -3.93420 -3.85462
0.128 4.870 -3.93851 -3.85892
0.128 5.184 -4.60223 -4.55150
0.128 5.498 -5.93333 -5.92404
0.128 5.812 -7.96361 -7.97958
0.128 6.126 -10.80971 -10.79761
0.153 0.131 -15.33735 -15.23903
0.153 0.393 -21.85852 -21.31947
0.153 0.654 -49.38232 -37.70350
0.153 0.916 -24.69140 -25.69439
0.153 1.178 -19.89634 -20.43263
0.153 1.440 -18.18659 -18.58162
0.153 1.702 -18.18842 -18.58509
0.153 1.964 -19.90424 -20.44643
0.153 2.225 -24.72075 -25.74265
0.153 2.487 -48.41264 -37.50410
0.153 2.749 -21.79360 -21.25109
0.153 3.011 -15.29164 -15.19116
0.153 3.272 -11.27965 -11.31617
0.153 3.534 -8.39265 -8.45747
0.153 3.796 -6.22938 -6.26489
0.153 4.058 -4.65126 -4.63158
0.153 4.320 -3.61203 -3.53805
0.153 4.582 -3.09705 -2.99003
0.153 4.843 -3.10135 -2.99430
0.153 5.105 -3.62481 -3.55054
0.153 5.367 -4.67184 -4.65183
0.153 5.629 -6.25685 -6.29220
0.153 5.891 -8.42599 -8.49098
0.153 6.152 -11.31847 -11.35585
0.179 0.112 -15.95491 -15.91605
0.179 0.337 -22.55510 -22.06727
0.179 0.561 -64.40858 -40.24083
0.179 0.785 -23.87105 -24.77459
0.179 1.010 -18.85445 -19.31075
0.179 1.234 -16.56071 -16.83147
0.179 1.459 -15.59153 -15.78161
0.179 1.683 -15.59225 -15.78345
0.179 1.907 -16.56380 -16.83822
0.179 2.132 -18.86359 -19.32782
0.179 2.356 -23.90328 -24.82808
0.179 2.581 -63.49866 -40.02398
0.179 2.805 -22.47587 -21.98364
0.179 3.029 -15.90047 -15.85886
0.179 3.254 -11.89071 -11.98612
0.179 3.478 -8.97283 -9.09627
0.179 3.703 -6.71848 -6.80954
0.179 3.927 -4.97476 -5.00091
0.179 4.151 -3.68723 -3.63959
0.179 4.376 -2.83689 -2.72689
